Version, Date, Time, Elapsed Time, Triggered, CurrentLayer, CurrentPhase, StepName, SequenceRunning, ChamberPressure, SubstrateShutterOpen, SubstrateVelocity, Substrate Heater.ActualTemperature, Substrate Heater.CalibrationTC, Substrate Heater.ActualPower, Substrate Heater.Status1, Substrate Heater.Status2, Resistive 4.ActualThickness, Resistive 4.ActualRate, Resistive 4.PercentActualPower, Resistive 4.PercentAverageActualPower, Resistive 4.MaterialName, Resistive 4.SourceError, Resistive 4.ManualMode, Resistive 4.RatePID_P, Resistive 4.RatePID_I, Resistive 4.RatePID_D, Resistive 4.RateSetpoint, Resistive 4.PercentPowerSetpoint, Resistive 4.OpenShutter, Resistive 4.Status1, Resistive 4.Status2, Radak 3 Resistive 4.Thickness, Radak 3 Resistive 4.Rate, Radak 3 Resistive 4.OpenShutter, Radak 3 Resistive 4.SensorError, Physical Sensor 2.ActiveSensor, Physical Sensor 2.ShutteredRateMode, Physical Sensor 2.Thickness, Physical Sensor 2.ThicknessMeasurement, Physical Sensor 2.Rate, Physical Sensor 2.RateMeasurement, Physical Sensor 2.AverageRate, Physical Sensor 2.FrequencyMeasurement, Physical Sensor 2.PercentRemaining, Physical Sensor 2.SensorError, Physical Sensor 2.NominalToolingFactor, Physical Sensor 2.ToolingFactor, Physical Sensor 2.Density, Physical Sensor 2.ZFactor, Physical Sensor 2.OpenShutter
5.0.10.10b1b9a6b0,2023-01-23,11:00:53.060,00:01:40.8033915,False,1,1,Step12,True,7.43135103675741E-07,False,10,31.1170501708984,-9999,0,1028,16,-1.74399995803833,0,41.4583320617676,40.5208332061768,Aluminum,False,False,113.779998779297,34610,2850,2,41.6666666666667,True,3,0,-1.744,0,True,False,True,False,-1.744,-1.744,0,0,0,5982184.73,94.3897490476191,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:00:53.560,00:01:41.3034286,False,1,1,Step12,True,7.44373778616136E-07,False,10,31.1353378295898,-9999,0,1028,16,-1.76699995994568,0,41.6666679382324,40.7291667938232,Aluminum,False,False,113.779998779297,34610,2850,2,41.875,True,3,0,-1.767,0,True,False,True,False,-1.767,-1.767,0,0,0,5982184.8,94.3897523809524,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:00:54.061,00:01:41.8034649,False,1,1,Step12,True,7.44374972327932E-07,False,10,31.1353378295898,-9999,0,1028,16,-1.78100001811981,0,41.875,40.9375,Aluminum,False,False,113.779998779297,34610,2850,2,42.0833333333334,True,3,0,-1.781,0,True,False,True,False,-1.781,-1.781,0,0,0,5982184.9,94.3897571428572,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:00:54.561,00:01:42.3035016,False,1,1,Step12,True,7.44472743008373E-07,False,10,31.1353378295898,-9999,0,1028,16,-1.80599999427795,0,42.0833320617676,41.1458332061768,Aluminum,False,False,113.779998779297,34610,2850,2,42.2916666666667,True,3,0,-1.806,0,True,False,True,False,-1.806,-1.806,0,0,0,5982185.02,94.3897628571428,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:00:55.061,00:01:42.8035384,False,1,1,Step12,True,7.44374801797676E-07,False,10,31.1353378295898,-9999,0,1028,16,-1.83500003814697,0,42.2916679382324,41.3541667938232,Aluminum,False,False,113.779998779297,34610,2850,2,42.5000000000001,True,3,0,-1.835,0,True,False,True,False,-1.835,-1.835,0,0,0,5982185.15,94.3897690476191,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:00:55.561,00:01:43.3035751,False,1,1,Step12,True,7.42760505545448E-07,False,10,31.1353378295898,-9999,0,1028,16,-1.86000001430511,0,42.5,41.5625,Aluminum,False,False,113.779998779297,34610,2850,2,42.7083333333334,True,3,0,-1.86,0,True,False,True,False,-1.86,-1.86,0,0,0,5982185.28,94.3897752380953,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:00:56.061,00:01:43.8036118,False,1,1,Step12,True,7.43516466172878E-07,False,10,31.1353378295898,-9999,0,1028,16,-1.88999998569489,0,42.7083320617676,41.7708332061768,Aluminum,False,False,113.779998779297,34610,2850,2,42.9166666666667,True,3,0,-1.89,0,True,False,True,False,-1.89,-1.89,0,0,0,5982185.41,94.3897814285714,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:00:56.561,00:01:44.3036484,False,1,1,Step12,True,7.42945189813327E-07,False,10,31.1353378295898,-9999,0,1028,16,-1.91600000858307,0,42.9166679382324,41.9791667938232,Aluminum,False,False,113.779998779297,34610,2850,2,43.1250000000001,True,3,0,-1.916,0,True,False,True,False,-1.916,-1.916,0,0,0,5982185.52,94.3897866666666,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:00:57.061,00:01:44.8036854,False,1,1,Step12,True,7.41999031106388E-07,False,10,31.1353378295898,-9999,0,1028,16,-1.94200003147125,0,43.125,42.1875,Aluminum,False,False,113.779998779297,34610,2850,2,43.3333333333334,True,3,0,-1.942,0,True,False,True,False,-1.942,-1.942,0,0,0,5982185.67,94.3897938095238,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:00:57.561,00:01:45.3037219,False,1,1,Step12,True,7.41428380024445E-07,False,10,31.1170501708984,-9999,0,1028,16,-1.97399997711182,0,43.3333320617676,42.3958332061768,Aluminum,False,False,113.779998779297,34610,2850,2,43.5416666666667,True,3,0,-1.974,0,True,False,True,False,-1.974,-1.974,0,0,0,5982185.79,94.3897995238095,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:00:58.061,00:01:45.8037584,False,1,1,Step12,True,7.41619487598655E-07,False,10,31.1170501708984,-9999,0,1028,16,-1.98500001430511,0,43.5416679382324,42.6041667938232,Aluminum,False,False,113.779998779297,34610,2850,2,43.7500000000001,True,3,0,-1.985,0,True,False,True,False,-1.985,-1.985,0,0,0,5982185.9,94.3898047619048,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:00:58.561,00:01:46.3037951,False,1,1,Step12,True,7.41995677344676E-07,False,10,31.1170501708984,-9999,0,1028,16,-2.01699995994568,0,43.75,42.8125,Aluminum,False,False,113.779998779297,34610,2850,2,43.9583333333334,True,3,0,-2.017,0,True,False,True,False,-2.017,-2.017,0,0,0,5982186.04,94.3898114285714,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:00:59.061,00:01:46.8038319,False,1,1,Step12,True,7.41238409318612E-07,False,10,31.1170501708984,-9999,0,1028,16,-2.04500007629395,0,43.9583320617676,43.0208332061768,Aluminum,False,False,113.779998779297,34610,2850,2,44.1666666666667,True,3,0,-2.045,0,True,False,True,False,-2.045,-2.045,0,0,0,5982186.2,94.3898190476191,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:00:59.561,00:01:47.3038693,False,1,1,Step12,True,7.41805706638843E-07,False,10,31.1170501708984,-9999,0,1028,16,-2.0789999961853,0,44.1666679382324,43.2291667938232,Aluminum,False,False,113.779998779297,34610,2850,2,44.3750000000001,True,3,0,-2.079,0,True,False,True,False,-2.079,-2.079,0,0,0,5982186.37,94.3898271428572,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:01:00.061,00:01:47.8039046,False,1,1,Step12,True,7.42278302823252E-07,False,10,31.1649837493896,-9999,0,1028,16,-2.10899996757507,0,44.375,43.4375,Aluminum,False,False,113.779998779297,34610,2850,2,44.5833333333334,True,3,0,-2.109,0,True,False,True,False,-2.109,-2.109,0,0,0,5982186.47,94.3898319047619,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:01:00.561,00:01:48.3039426,False,1,1,Step12,True,7.43231169053615E-07,False,10,31.1649837493896,-9999,0,1028,16,-2.13800001144409,0,44.5833320617676,43.6458332061768,Aluminum,False,False,113.779998779297,34610,2850,2,44.7916666666667,True,3,0,-2.138,0,True,False,True,False,-2.138,-2.138,0,0,0,5982186.67,94.3898414285714,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:01:01.061,00:01:48.8039793,False,1,1,Step12,True,7.41998292141943E-07,False,10,31.1170501708984,-9999,0,1028,16,-2.17600011825562,0,44.7916679382324,43.8541667938232,Aluminum,False,False,113.779998779297,34610,2850,2,45.0000000000001,True,3,0,-2.176,0,True,False,True,False,-2.176,-2.176,0,0,0,5982186.82,94.3898485714286,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:01:01.561,00:01:49.3040153,False,1,1,Step12,True,7.42469239867205E-07,False,10,31.1170501708984,-9999,0,1028,16,-2.19400000572205,0,45,44.0625,Aluminum,False,False,113.779998779297,34610,2850,2,45.2083333333334,True,3,0,-2.194,0,True,False,True,False,-2.194,-2.194,0,0,0,5982186.94,94.3898542857143,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:01:02.061,00:01:49.8040520,False,1,1,Step12,True,7.4171055075567E-07,False,10,31.1649837493896,-9999,0,1028,16,-2.22699999809265,0,45.2083320617676,44.2708332061768,Aluminum,False,False,113.779998779297,34610,2850,2,45.4166666666668,True,3,0,-2.227,0,True,False,True,False,-2.227,-2.227,0,0,0,5982187.05,94.3898595238095,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:01:02.561,00:01:50.3040888,False,1,1,Step12,True,7.42945189813327E-07,False,10,31.1170501708984,-9999,0,1028,16,-2.2590000629425,0,45.4166679382324,44.4791667938232,Aluminum,False,False,113.779998779297,34610,2850,2,45.6250000000001,True,3,0,-2.259,0,True,False,True,False,-2.259,-2.259,0,0,0,5982187.18,94.3898657142857,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:01:03.061,00:01:50.8041257,False,1,1,Step12,True,7.42282452392828E-07,False,10,31.1170501708984,-9999,0,1028,16,-2.29699993133545,0,45.625,44.6875,Aluminum,False,False,113.779998779297,34610,2850,2,45.8333333333334,True,3,0,-2.297,0,True,False,True,False,-2.297,-2.297,0,0,0,5982187.37,94.3898747619048,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:01:03.561,00:01:51.3041641,False,1,1,Step12,True,7.42849522339384E-07,False,10,31.1649837493896,-9999,0,1028,16,-2.32999992370605,0,45.8333320617676,44.8958332061768,Aluminum,False,False,113.779998779297,34610,2850,2,46.0416666666668,True,3,0,-2.33,0,True,False,True,False,-2.33,-2.33,0,0,0,5982187.47,94.3898795238095,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:01:04.061,00:01:51.8042055,False,1,1,Step12,True,7.42090605854173E-07,False,10,31.1649837493896,-9999,0,1028,16,-2.36299991607666,0,46.0416679382324,45.1041667938232,Aluminum,False,False,113.779998779297,34610,2850,2,46.2500000000001,True,3,0,-2.363,0,True,False,True,False,-2.363,-2.363,0,0,0,5982187.62,94.3898866666667,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:01:04.561,00:01:52.3042355,False,1,1,Step12,True,7.41142969218345E-07,False,10,31.1832714080811,-9999,0,1028,16,-2.40100002288818,0,46.25,45.3125,Aluminum,False,False,113.779998779297,34610,2850,2,46.4583333333334,True,3,0,-2.401,0,True,False,True,False,-2.401,-2.401,0,0,0,5982187.74,94.3898923809524,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:01:05.061,00:01:52.8042731,False,1,1,Step12,True,7.41616361210617E-07,False,10,31.1832714080811,-9999,0,1028,16,-2.42000007629395,0,46.4583320617676,45.5208332061768,Aluminum,False,False,113.779998779297,34610,2850,2,46.6666666666668,True,3,0,-2.42,0,True,False,True,False,-2.42,-2.42,0,0,0,5982187.79,94.3898947619048,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:01:05.561,00:01:53.3043089,False,1,1,Step12,True,7.42185363833414E-07,False,10,31.1832714080811,-9999,0,1028,16,-2.45000004768372,0,46.6666679382324,45.7291667938232,Aluminum,False,False,113.779998779297,34610,2850,2,46.8750000000001,True,3,0,-2.45,0,True,False,True,False,-2.45,-2.45,0,0,0,5982187.93,94.3899014285714,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:01:06.061,00:01:53.8043460,False,1,1,Step12,True,7.42947122489568E-07,False,10,31.1832714080811,-9999,0,1028,16,-2.48000001907349,0,46.875,45.9375,Aluminum,False,False,113.779998779297,34610,2850,2,47.0833333333334,True,3,0,-2.48,0,True,False,True,False,-2.48,-2.48,0,0,0,5982188.04,94.3899066666667,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:01:06.561,00:01:54.3043819,False,1,1,Step12,True,7.44470980862388E-07,False,10,31.1832714080811,-9999,0,1028,16,-2.51500010490417,0,47.0833320617676,46.1458332061768,Aluminum,False,False,113.779998779297,34610,2850,2,47.2916666666668,True,3,0,-2.515,0,True,False,True,False,-2.515,-2.515,0,0,0,5982188.17,94.3899128571429,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:01:07.061,00:01:54.8044196,False,1,1,Step12,True,7.45134911994683E-07,False,10,31.1832714080811,-9999,0,1028,16,-2.54299998283386,0,47.2916679382324,46.3541667938232,Aluminum,False,False,113.779998779297,34610,2850,2,47.5000000000001,True,3,0,-2.543,0,True,False,True,False,-2.543,-2.543,0,0,0,5982188.29,94.3899185714286,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:01:07.562,00:01:55.3044557,False,1,1,Step12,True,7.45897807519214E-07,False,10,31.1832714080811,-9999,0,1028,16,-2.57699990272522,0,47.5,46.5625,Aluminum,False,False,113.779998779297,34610,2850,2,47.7083333333334,True,3,0,-2.577,0,True,False,True,False,-2.577,-2.577,0,0,0,5982188.44,94.3899257142857,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:01:08.062,00:01:55.8044923,False,1,1,Step12,True,7.44374744954257E-07,False,10,31.1832714080811,-9999,0,1028,16,-2.60400009155273,0,47.7083320617676,46.7708332061768,Aluminum,False,False,113.779998779297,34610,2850,2,47.9166666666668,True,3,0,-2.604,0,True,False,True,False,-2.604,-2.604,0,0,0,5982188.61,94.3899338095238,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:01:08.562,00:01:56.3045289,False,1,1,Step12,True,7.46279283703188E-07,False,10,31.1832714080811,-9999,0,1028,16,-2.62100005149841,0,47.9166679382324,46.9791667938232,Aluminum,False,False,113.779998779297,34610,2850,2,48.1250000000001,True,3,0,-2.621,0,True,False,True,False,-2.621,-2.621,0,0,0,5982188.65,94.3899357142857,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:01:09.062,00:01:56.8045661,False,1,1,Step12,True,7.43708824302303E-07,False,10,31.1832714080811,-9999,0,1028,16,-2.64800000190735,0,48.125,47.1875,Aluminum,False,False,113.779998779297,34610,2850,2,48.3333333333334,True,3,0,-2.648,0,True,False,True,False,-2.648,-2.648,0,0,0,5982188.8,94.3899428571429,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:01:09.562,00:01:57.3046025,False,1,1,Step12,True,7.43895213872747E-07,False,10,31.1832714080811,-9999,0,1028,16,-2.67600011825562,0,48.3333320617676,47.3958332061768,Aluminum,False,False,113.779998779297,34610,2850,2,48.5416666666668,True,3,0,-2.676,0,True,False,True,False,-2.676,-2.676,0,0,0,5982188.96,94.3899504761905,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:01:10.062,00:01:57.8046391,False,1,1,Step12,True,7.44942724395514E-07,False,10,31.1832714080811,-9999,0,1028,16,-2.71000003814697,0,48.5416679382324,47.6041667938232,Aluminum,False,False,113.779998779297,34610,2850,2,48.7500000000001,True,3,0,-2.71,0,True,False,True,False,-2.71,-2.71,0,0,0,5982189.1,94.3899571428571,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:01:10.562,00:01:58.3046776,False,1,1,Step12,True,7.45133945656562E-07,False,10,31.1832714080811,-9999,0,1028,16,-2.74000000953674,0,48.75,47.8125,Aluminum,False,False,113.779998779297,34610,2850,2,48.9583333333335,True,3,0,-2.74,0,True,False,True,False,-2.74,-2.74,0,0,0,5982189.28,94.3899657142857,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:01:11.062,00:01:58.8047124,False,1,1,Step12,True,7.44657199902576E-07,False,10,31.1832714080811,-9999,0,1028,16,-2.77600002288818,0,48.9583320617676,48.0208332061768,Aluminum,False,False,113.779998779297,34610,2850,2,49.1666666666668,True,3,0,-2.776,0,True,False,True,False,-2.776,-2.776,0,0,0,5982189.45,94.3899738095238,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:01:11.562,00:01:59.3047489,False,1,1,Step12,True,7.44372471217503E-07,False,10,31.1832714080811,-9999,0,1028,16,-2.80699992179871,0,49.1666679382324,48.2291667938232,Aluminum,False,False,113.779998779297,34610,2850,2,49.3750000000001,True,3,0,-2.807,0,True,False,True,False,-2.807,-2.807,0,0,0,5982189.62,94.3899819047619,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:01:12.062,00:01:59.8047858,False,1,1,Step12,True,7.4342153766338E-07,False,10,31.1832714080811,-9999,0,1028,16,-2.83899998664856,0,49.375,48.4375,Aluminum,False,False,113.779998779297,34610,2850,2,49.5833333333335,True,3,0,-2.839,0,True,False,True,False,-2.839,-2.839,0,0,0,5982189.81,94.3899909523809,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:01:12.562,00:02:00.3048221,False,1,1,Step12,True,7.45139061564259E-07,False,10,31.1832714080811,-9999,0,1028,16,-2.85899996757507,0,49.5833320617676,48.6458332061768,Aluminum,False,False,113.779998779297,34610,2850,2,49.7916666666668,True,3,0,-2.859,0,True,False,True,False,-2.859,-2.859,0,0,0,5982189.85,94.3899928571428,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:01:13.062,00:02:00.8048592,False,1,1,Step12,True,7.43897260235826E-07,False,10,31.2015686035156,-9999,0,1028,16,-2.8989999294281,0,49.7916679382324,48.8541667938232,Aluminum,False,False,113.779998779297,34610,2850,2,50.0000000000001,True,3,0,-2.899,0,True,False,True,False,-2.899,-2.899,0,0,0,5982190.08,94.3900038095238,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:01:13.562,00:02:01.3048960,False,1,1,Step12,True,7.44948749797913E-07,False,10,31.2015686035156,-9999,0,1028,16,-2.93300008773804,0,50.2083320617676,49.0833332061768,Aluminum,False,False,113.779998779297,34610,2850,2,50.2083333333335,True,3,0,-2.933,0,True,False,True,False,-2.933,-2.933,0,0,0,5982190.23,94.390010952381,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:01:14.062,00:02:01.8049326,False,1,1,Step12,True,7.44943292829703E-07,False,10,31.2015686035156,-9999,0,1028,16,-2.96900010108948,0,50.2083320617676,49.2916664123535,Aluminum,False,False,113.779998779297,34610,2850,2,50.4166666666668,True,3,0,-2.969,0,True,False,True,False,-2.969,-2.969,0,0,0,5982190.39,94.3900185714286,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:01:14.562,00:02:02.3049693,False,1,1,Step12,True,7.45134002499981E-07,False,10,31.2015686035156,-9999,0,1028,16,-2.96900010108948,0,50.625,49.5208332061768,Aluminum,False,False,113.779998779297,34610,2850,2,50.6250000000001,True,3,0,-3.013,0,True,False,True,False,-3.013,-3.013,0,0,0,5982190.67,94.3900319047619,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:01:15.062,00:02:02.8050060,False,1,1,Step12,True,7.44848989597813E-07,False,10,31.2015686035156,-9999,0,1028,16,-3.05100011825562,0,50.625,49.7291664123535,Aluminum,False,False,113.779998779297,34610,2850,2,50.8333333333335,True,3,0,-3.051,0,True,False,True,False,-3.051,-3.051,0,0,0,5982190.83,94.3900395238095,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:01:15.562,00:02:03.3050428,False,1,1,Step12,True,7.44373039651691E-07,False,10,31.2015686035156,-9999,0,1028,16,-3.05100011825562,0,50.8333320617676,49.9374996185303,Aluminum,False,False,113.779998779297,34610,2850,2,51.0416666666668,True,3,0,-3.098,0,True,False,True,False,-3.098,-3.098,0,0,0,5982191.1,94.3900523809524,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:01:16.062,00:02:03.8050793,False,1,1,Step12,True,7.44472004043928E-07,False,10,31.2015686035156,-9999,0,1028,16,-3.11400008201599,0,51.0416679382324,50.1458332061768,Aluminum,False,False,113.779998779297,34610,2850,2,51.2500000000001,True,3,0,-3.114,0,True,False,True,False,-3.114,-3.114,0,0,0,5982191.21,94.3900576190476,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:01:16.562,00:02:04.3051159,False,1,1,Step12,True,7.44662145280017E-07,False,10,31.2015686035156,-9999,0,1028,16,-3.11400008201599,0,51.25,50.3541664123535,Aluminum,False,False,113.779998779297,34610,2850,2,51.4583333333335,True,3,0,-3.164,0,True,False,True,False,-3.164,-3.164,0,0,0,5982191.49,94.390070952381,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:01:17.062,00:02:04.8051527,False,1,1,Step12,True,7.46280363728147E-07,False,10,31.2015686035156,-9999,0,1028,16,-3.20700001716614,0,51.6666679382324,50.5833332061768,Aluminum,False,False,113.779998779297,34610,2850,2,51.6666666666668,True,3,0,-3.207,0,True,False,True,False,-3.207,-3.207,0,0,0,5982191.7,94.390080952381,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:01:17.562,00:02:05.3051894,False,1,1,Step12,True,7.45709314742271E-07,False,10,31.2015686035156,-9999,0,1028,16,-3.20700001716614,0,51.6666679382324,50.7916667938232,Aluminum,False,False,113.779998779297,34610,2850,2,51.8750000000002,True,3,0,-3.252,0,True,False,True,False,-3.252,-3.252,0,0,0,5982191.93,94.3900919047619,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:01:18.062,00:02:05.8052261,False,1,1,Step12,True,7.45901559184858E-07,False,10,31.2015686035156,-9999,0,1028,16,-3.30699992179871,0,52.0833320617676,51.0208332061768,Aluminum,False,False,113.779998779297,34610,2850,2,52.0833333333335,True,3,0,-3.307,0,True,False,True,False,-3.307,-3.307,0,0,0,5982192.2,94.3901047619048,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:01:18.562,00:02:06.3052629,False,1,1,Step12,True,7.46375803828414E-07,False,10,31.219856262207,-9999,0,1028,16,-3.30699992179871,0,52.0833320617676,51.2083332061768,Aluminum,False,False,113.779998779297,34610,2850,2,52.2916666666668,True,3,0,-3.354,0,True,False,True,False,-3.354,-3.354,0,0,0,5982192.43,94.3901157142857,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:01:19.062,00:02:06.8052997,False,1,1,Step12,True,7.46758871628117E-07,False,10,31.219856262207,-9999,0,1028,16,-3.41300010681152,0,52.2916679382324,51.4166667938232,Aluminum,False,False,113.779998779297,34610,2850,2,52.5000000000002,True,3,0,-3.413,0,True,False,True,False,-3.413,-3.413,0,0,0,5982192.72,94.3901295238095,False,50,50,2.70000004768372,1.08000004291534,True,
